Current_J0,Temperature_J0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle,class
-0.0002455948852002,29.8125,-1.94851541519165,31.5625,-1.66566491127014,31.875,-0.375299096107482,34.875,-0.0031472514383494,35.625,0.0474680587649345,34.9375,0.0,-0.0005973779479973,0.0006828387849964,0.0002066415618173,6.66408553723641e-26,-0.0008084691944532,0.083325445652008,21.0,0
0.15010392665863,33.9375,-1.29608750343322,36.5,-1.37088465690612,36.9375,-0.904812633991241,39.9375,-0.0259286276996135,41.5,-0.0884150564670562,40.625,0.341837257146835,-0.0006052007083781,0.0122808469459414,-0.314334392547607,-0.0108340345323085,-0.0133576514199376,0.0908775329589843,91.0,0
0.272019803524017,36.9375,-1.51614522933959,40.0,-0.728633522987365,40.375,-0.928310990333557,43.125,-0.293135344982147,45.1875,0.244340032339096,44.5,0.302918791770935,-0.0907979160547256,0.0833622142672538,-1.03296637535095,0.0511198602616786,0.726762652397155,0.0896906852722168,192.0,0
-0.227500647306442,36.8125,-1.71997261047363,39.875,-1.89862048625946,40.3125,-0.276894807815551,43.125,0.135944500565528,45.1875,-0.152501210570335,44.5,0.0891334488987922,0.0021159138996154,-0.0130142290145158,0.483132690191268,-0.0168297048658132,-0.581793248653411,0.0826457738876342,180.0,0
-0.371551930904388,36.375,-2.309095621109,39.5,-1.49092745780944,40.125,-0.242645949125289,43.0,-0.305434614419937,45.25,0.196085408329963,44.625,-0.213491424918174,-0.0437197387218475,-0.0356200188398361,0.465041518211364,0.0870342701673507,-0.223856195807456,0.0780608654022216,124.0,0
-0.236043825745582,33.8125,-2.66533374786376,36.3125,-0.889393925666809,36.75,-0.373269528150558,39.75,0.040419515222311,41.3125,0.154129147529602,40.4375,-0.0046029728837311,0.0001019950213958,-0.0007878165924921,0.0112350508570671,0.0004435105947777,0.0014778029872104,0.0800996422767639,86.0,0
-0.048232190310955,37.125,-1.89878666400909,40.25,-0.858487725257873,40.6875,-0.57866483926773,43.375,-0.0510125383734703,45.25,-0.0167838484048843,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0878241062164306,255.0,0
-0.183228239417076,29.4375,-2.74091958999633,31.1875,-0.957095444202423,31.375,-0.398048847913742,34.3125,0.0119165368378162,35.0,0.0853249877691268,34.4375,-0.0003422352601774,0.0,0.0,0.0003033924440387,4.61592018937477e-37,7.0792076206364e-19,0.0807793140411377,16.0,0
-0.30362719297409,36.3125,-3.15708804130554,39.5,-1.00968194007873,40.0625,-0.256891846656799,43.0625,-0.229299128055572,45.1875,0.250349789857864,44.6875,-0.330786943435668,-0.0486747622489929,-0.041023064404726,0.327480733394622,0.0869042426347732,0.009912421926856,0.0856992602348327,120.0,0
-1.29019320011138,36.6875,-1.87326169013977,39.75,-1.56480145454406,40.25,-0.072952814400196,43.125,0.257085680961608,45.1875,0.0910578221082687,44.5625,0.121373578906059,0.153110027313232,-2.58650851249694,0.406276792287826,-2.4373661048444503e-15,-0.498816072940826,0.0844261646270752,166.0,0
-0.0766564756631851,37.125,-2.2234992980957,40.3125,-1.06477224826812,40.6875,-0.541147232055664,43.3125,-0.0018528604414314,45.25,0.0769811272621154,44.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0856130123138427,231.0,0
-0.176314622163772,37.125,-2.92153573036193,40.25,-0.945578515529632,40.625,-0.455864906311035,43.375,-0.0195740479975938,45.25,0.0481570549309253,44.5625,-0.0485106259584426,-7.89569530752487e-05,-0.0003610044659581,0.0127327367663383,0.001035692053847,0.023502942174673,0.0812864899635315,256.0,0
0.108639627695083,36.8125,-1.4475063085556,39.8125,-1.20149302482604,40.375,0.0806626379489898,43.125,-0.247448429465293,45.125,0.048474334180355,44.5,0.101682625710964,0.113653495907783,-2.62880086898803,0.392183661460876,0.0002794755564536,-0.523074746131897,0.0813727378845214,177.0,0
-0.119173251092433,33.25,-1.80433857440948,35.6875,-0.872558295726776,36.125,-0.510398864746093,39.1875,-0.0027329383883625,40.6875,0.105182789266109,39.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0857853293418884,75.0,0
-0.241091504693031,33.5,-2.45280742645263,35.9375,-1.57780122756958,36.375,-1.29859352111816,39.5,0.573361873626709,41.0,-0.20285940170288,40.0625,0.0999783128499984,0.0768729373812675,-0.0133167766034603,-0.35398244857788,-0.069156177341938,0.189115613698959,0.083239197731018,79.0,0
0.121866628527641,37.1875,-1.20499467849731,40.3125,-1.31073522567749,40.75,-0.786537110805511,43.3125,-0.0836564898490905,45.25,-0.143508195877075,44.4375,0.484364986419677,-0.0008874146151356,0.0184218771755695,-0.444252699613571,-0.0153713831678032,-0.0549804233014583,0.0939310193061828,237.0,0
-0.0499323010444641,37.0,-1.75071620941162,39.9375,-1.80743837356567,40.375,-0.278178870677948,43.0625,0.157837554812431,45.0625,-0.196343064308166,44.375,0.0943067818880081,0.0037287196610122,-0.0111941881477832,0.298179328441619,-0.0102549782022833,-0.400959342718124,0.0852779746055603,205.0,0
0.0862684547901153,33.5625,-1.64890146255493,36.0625,-0.757729053497314,36.4375,-0.632568001747131,39.5625,-0.0332666002213954,41.0,0.0421143472194671,40.125,0.0,0.0,0.0,3.31618593696347e-10,0.0,-3.96518139697979e-39,0.0800996422767639,81.0,0
-0.250604808330535,37.125,-2.61224269866943,40.25,-0.748481273651123,40.6875,-0.328270375728607,43.3125,0.002360763028264,45.25,0.0618178397417068,44.5,-0.133287638425827,0.000393813708797,-0.0038853154983371,0.0614163912832737,0.0033920109272003,0.0734403505921363,0.0757731199264526,263.0,0
-0.0827947184443473,33.125,-1.81541061401367,35.5625,-1.12579023838043,35.9375,-0.579956650733947,39.0,0.0222800001502037,40.5,0.0261225830763578,39.6875,0.0,0.0,0.0,-1.71495921484402e-29,0.0,0.0,0.0896044969558715,71.0,0
-0.0203033238649368,36.5,-2.02049946784973,39.5625,-1.03901982307434,40.125,-0.540139138698577,43.0625,-0.0445375069975853,45.3125,-0.0137938437983393,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0863787531852722,150.0,0
0.0843933597207069,32.125,-1.46659457683563,34.5,-0.995073080062866,34.8125,-0.798188030719757,38.0625,-0.097715139389038,39.3125,0.0156820267438888,38.4375,0.0001101894013117,-8.29995624371804e-05,-5.10989666508976e-05,-0.0132685266435146,0.0001246569008799,-0.0001150577663793,0.0927440524101257,53.0,0
-1.31767725944519,33.9375,-2.65114045143127,36.5,-2.13095688819885,36.9375,0.265722155570983,39.9375,0.796841919422149,41.5625,-0.071386344730854,40.625,0.100089773535728,0.199676319956779,-2.524986743927,0.360918492078781,-0.0010967050911858,-0.50008076429367,0.083325445652008,91.0,0
-0.13779005408287,36.5,-2.57582545280456,39.625,-1.19685840606689,40.125,-0.30960613489151,43.0625,0.0841614454984664,45.25,-0.147713631391525,44.625,-0.103376567363739,0.0034056645818054,-0.0065822498872876,0.157229751348495,-0.0051171625964343,-0.0802080333232879,0.0882453322410583,151.0,0
0.102171778678894,36.25,-1.32731974124908,39.5,-0.476439982652664,40.0,-0.424756556749343,43.0,-0.283024013042449,45.1875,0.116983294486999,44.6875,0.0256608836352825,-0.0039905086159706,0.0029909575823694,-0.0463451296091079,0.0016202627448365,0.0204676520079374,0.0908775329589843,118.0,0
-0.44325304031372,37.125,-2.56674909591674,40.3125,-1.69208335876464,40.6875,-0.196251958608627,43.375,0.195138216018676,45.25,-0.178006663918495,44.5625,-0.150105267763137,0.0099932914599776,-0.0326599404215812,0.638747036457061,-0.024855462834239,-0.505638599395752,0.0863787531852722,249.0,0
-0.0938723981380462,36.875,-1.62578439712524,39.875,-0.766060411930084,40.375,-0.665208280086517,43.125,-0.108455970883369,45.1875,0.0208136215806007,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.155123949050903,182.0,0
0.0086703272536396,36.8125,-1.56009352207183,39.8125,-0.860187888145446,40.3125,-0.56273466348648,43.125,-0.0380361005663871,45.1875,-0.0150706032291054,44.5,6.53585157124325e-05,4.21398474191759e-41,5.6187516923091894e-33,-3.25797624312096e-17,-2.51403227662788e-13,0.0,0.0845122337341308,177.0,0
0.237961649894714,29.5625,-2.09760737419128,31.25,-1.08404731750488,31.4375,-1.1097685098648,34.5,-0.566159605979919,35.1875,0.245336920022964,34.5625,0.0853506401181221,-0.0004796447465196,0.0077163842506706,-0.616240143775939,0.0335789322853088,0.574630677700042,0.083918809890747,18.0,0
0.0396015532314777,37.1875,-1.84927570819854,40.3125,-0.915027022361755,40.75,-0.812207460403442,43.3125,-0.272126078605651,45.3125,-0.21111649274826,44.4375,0.495513349771499,-0.0062562152743339,-0.0008548669866286,-0.947277426719665,-0.211634948849678,0.29568725824356,0.0952901840209961,225.0,0
-0.123192712664604,37.0,-2.22875905036926,39.9375,-1.03785240650177,40.375,-0.623482465744018,43.0625,-0.0884760394692421,45.0,-0.0384858921170234,44.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0833253860473632,201.0,0
0.0731538087129592,30.25,-1.81238055229187,32.1875,-0.881068229675293,32.4375,-0.965625286102294,35.625,-0.288592934608459,36.4375,-0.310961633920669,35.625,0.493563205003738,-0.0079967277124524,-0.0006921565509401,-0.878423571586608,-0.195887878537178,0.28702488541603,0.0826457738876342,27.0,0
-0.0678470656275749,36.9375,-3.04530477523803,39.9375,-1.63724148273468,40.3125,-0.337958633899688,43.0625,0.0809536874294281,45.0625,-0.133789807558059,44.4375,-0.250839173793792,0.0061813681386411,-0.0355286188423633,0.40138030052185,-0.0093780728057026,-0.191039130091667,0.0851056575775146,196.0,0
6.46032762527465,28.125,-3.35626792907714,29.75,-1.6053922176361,29.875,-2.20789551734924,32.625,-4.0334186553955,32.9375,0.0445373877882957,32.625,-0.0009295540512539,-0.0087571740150451,1.20848631858825,-0.325137972831726,-0.0003505797940306,0.329141229391098,0.087651789188385,3.0,0
0.186090096831321,28.5625,-2.50044798851013,30.1875,-0.478516817092895,30.375,-0.867735028266906,33.25,-0.12887680530548,33.5625,0.191959246993064,33.25,-0.0328842625021934,-0.0157620199024677,0.0119343651458621,-0.207126662135124,0.0124071333557367,0.244606167078018,0.0875656604766845,7.0,0
0.0371007248759269,36.9375,-1.88797891139984,39.9375,-0.840932369232177,40.375,-0.60138976573944,43.1875,-0.0740229040384292,45.125,0.0414577722549438,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.083239197731018,185.0,0
0.194470599293708,36.8125,-2.02041029930114,39.875,-1.22489047050476,40.375,-0.73191499710083,43.125,-0.0584905371069908,45.125,-0.149401366710662,44.5,9.19463418540544e-05,-7.12830878910608e-05,0.0005945294979028,-0.0006746423896402,-0.0003836958203464,-0.0004577618383336,0.209865510463714,180.0,0
0.0599027276039123,37.0625,-1.64994883537292,40.125,-0.744455099105835,40.4375,-0.670997858047485,43.125,-0.0716930478811264,45.0625,-0.010485622100532,44.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0818800926208496,214.0,0
-0.0368505716323852,36.5,-1.94763588905334,39.5625,-1.68372285366058,40.125,-0.365451037883758,43.0625,0.022010713815689,45.25,0.0503708571195602,44.625,0.0,-0.0009692924795672,0.0028786768671125,0.0001699140120763,0.0,-0.0020789438858628,0.0837465524673461,128.0,0
-0.0235527884215116,37.0,-1.62001025676727,39.9375,-0.882756233215332,40.375,-0.89683198928833,43.0625,-0.0067214472219347,45.0625,0.0132975149899721,44.375,0.0,0.0001335562119493,0.0,-0.0008357365150004,-2.06265033763187e-18,0.0,0.505215346813201,203.0,0
-0.0384306646883487,37.1875,-2.38628387451171,40.375,-1.26788663864135,40.8125,-0.614352345466613,43.375,-0.0432496629655361,45.25,0.0704723596572876,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0938449501991272,237.0,0
-0.135402411222457,36.6875,-1.57848715782165,39.8125,-0.775530815124511,40.25,-0.685704112052917,43.125,-0.125764280557632,45.1875,0.0258085429668426,44.5625,4.6132885705985e-11,-1.22478950845999e-39,-7.3117008973776e-26,-5.09428828081581e-05,4.82825524624596e-37,8.04469964350573e-05,0.0738204717636108,164.0,0
0.0031242417171597,36.875,-2.57653713226318,39.875,-1.2735012769699,40.3125,-0.80527925491333,43.125,0.170569345355033,45.125,0.0163891911506652,44.4375,0.0003019061114173,0.0,0.0,0.0001182800697279,0.0,0.0001564748381497,0.0857853293418884,183.0,0
0.19853501021862,36.4375,-1.2468729019165,39.5625,-1.43242859840393,40.0625,-1.0336377620697,43.0,-0.101000793278217,45.25,-0.173509359359741,44.625,0.67881441116333,-0.0043384572491049,0.0153752006590366,-0.539426505565643,-0.021327281370759,-0.105925321578979,0.0858715176582336,128.0,0
-0.0665269792079925,37.1875,-2.73023509979248,40.375,-1.24321043491363,40.875,-0.607578456401825,43.3125,0.0048541761934757,45.3125,-0.0118486136198043,44.4375,0.0,-2.51433648372767e-05,8.22737274575047e-05,9.93110588751733e-05,0.0,-4.5790115109412e-05,0.121430933475494,229.0,0
-0.0547963380813598,34.3125,-1.80221247673034,37.0,-0.872635602951049,37.4375,-0.424216091632843,40.4375,0.0029507034923881,41.9375,-0.0105075538158416,41.125,-2.2518257285368899e-29,0.0,0.0,0.0,0.0,0.0,0.0920645594596862,101.0,0
0.512394189834594,32.5,-3.58602905273437,34.9375,-2.19801545143127,35.3125,-0.356376707553863,38.5625,-1.05466437339782,39.9375,-0.148392051458358,38.875,-0.488509714603424,-0.0199819728732109,-0.0756600871682167,0.868613958358764,-0.0291425622999668,-0.488298624753952,0.0857853293418884,59.0,0
2.75391697883605,30.25,-2.08509588241577,32.1875,-0.687552332878112,32.4375,-0.677049398422241,35.5625,-0.506699085235595,36.4375,-0.0756227821111679,35.625,-0.0051538818515837,0.0713677927851677,2.36690640449523,-0.574969410896301,-0.0001117577776312,0.621232151985168,0.0858715772628784,27.0,0
-0.120643809437751,32.25,-2.46347498893737,34.5625,-1.01399087905883,35.0,-0.457389533519744,38.1875,0.0446306206285953,39.4375,0.0502655990421772,38.5625,-2.96922242348784e-09,0.0,0.0,0.0,0.0,0.0,0.0991093516349792,54.0,0
-0.0457209758460521,36.875,-1.77223300933837,39.875,-1.60796010494232,40.375,-0.472042381763458,43.0625,0.0253883190453052,45.1875,0.036370038986206,44.4375,0.0001376377040287,0.0,-0.0002426250721327,0.0,0.0,0.0,0.0826457738876342,181.0,0
0.0618989765644073,36.3125,-1.77882981300354,39.5,-0.986647486686706,40.0625,-0.414495587348938,43.0625,-0.0209063831716775,45.1875,-0.0348988771438598,44.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0871445536613464,119.0,0
-0.135602593421936,37.0625,-2.31220483779907,40.0625,-1.09887552261352,40.4375,-0.528417348861694,43.125,-0.01367948949337,45.0,0.0593230724334716,44.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0837465524673461,210.0,0
-4.52421569824218,37.125,-2.2498459815979,40.25,-1.57870578765869,40.625,-0.0763293877243995,43.375,1.23830592632293,45.25,0.0440136268734931,44.5625,0.0149645637720823,-0.0561642795801162,-0.492684960365295,0.0627128779888153,-1.71326882991706e-05,-0.115504451096057,0.0857853293418884,258.0,0
-0.300128430128097,34.375,-4.09089803695678,37.1875,-2.31009697914123,37.625,-1.0212310552597,40.625,0.228840216994285,42.125,-0.131841331720352,41.3125,-0.0170741025358438,0.0125435534864664,-0.0104822479188442,0.129104673862457,-0.006983099039644,-0.138912484049797,0.080606997013092,103.0,0
-0.106880769133567,36.75,-1.65360343456268,39.75,-0.759081959724426,40.25,-0.672157526016235,43.125,-0.0957578718662262,45.1875,-0.0091197406873106,44.5625,0.0,0.0,0.0,0.0,-7.707141553786489e-43,0.0,0.172353327274322,164.0,0
1.00285828113555,31.625,-1.82860851287841,33.8125,-0.483662337064743,34.125,-0.748242020606994,37.4375,-0.205552339553833,38.375,-0.0659746378660202,37.75,0.002721193479374,-0.0019471277482807,2.59144043922424,-0.599282622337341,3.28039918827105e-23,0.641799569129943,0.0844261646270752,44.0,0
-0.161646351218223,37.0,-1.72013127803802,40.0,-1.8137559890747,40.375,-0.217225193977355,43.0625,0.212687835097312,45.0,-0.143615126609802,44.375,0.0897034257650375,0.006472666747868,-0.026157384738326,0.514806866645813,-0.0186830461025238,-0.59168940782547,0.0851918458938598,206.0,0
-5.88122463226318,37.0625,-2.59670877456665,40.125,-2.10863542556762,40.5,-0.0864903777837753,43.0625,4.05192422866821,45.0625,-0.0470749512314796,44.375,0.0262430123984813,0.000809462449979,-1.1932053565979,0.208073183894157,-0.0002263414062326,-0.245122134685516,0.088331401348114,223.0,0
0.208290070295333,37.125,-3.90062570571899,40.1875,-2.8143892288208,40.5,-1.27834892272949,43.125,-0.0716952607035636,45.125,-0.0093451542779803,44.375,-0.0019827680662274,-0.0472476966679096,0.0090977475047111,-0.0145286852493882,4.90550737595185e-05,-0.0105727948248386,0.0833253860473632,225.0,0
0.0376108363270759,36.9375,-1.73736727237701,39.9375,-0.778882026672363,40.375,-0.61133462190628,43.0625,-0.0601894855499267,45.0625,0.0171013250946998,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.078319251537323,194.0,0
