area_code,international_plan,voice_mail_plan,state,account_length,phone_number,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
1.4205279026189677,-0.3017202680428887,-0.6098170346954884,-0.4024345531161872,0.1521002568012511,1.219825933688386,-0.5816038775501152,0.6686260480409004,-0.2494491009293926,0.6682333806686618,-0.9524879283749832,-1.5152580768497248,-0.9528967048798588,1.1862817941015105,1.2037574526258987,1.184237216260445,0.7058338208911173,0.2262672648786684,0.6998245410353925,1.1694326850931176,0
-1.4097390831054062,-0.3017202680428887,1.6398361198608369,1.014236793261297,0.1521002568012511,0.4525619106071537,1.39834338058383,0.847268155938126,-0.1484372962309455,0.8471002995512629,0.2501883276641452,1.5496050757477495,0.2495529386728694,-0.9075876088627288,2.457262214082145,-0.9063154385625508,0.4888803756674978,-1.0037028326927884,0.4855315857991412,-0.4223981419491715,0
0.0053944097567808,-0.3017202680428887,-0.6098170346954884,1.4190000350834353,-0.4024493896923145,-0.2800470075471937,-0.5816038775501152,2.097762911218704,0.0030804108167251,2.098050813486452,0.6729111701333441,-0.1586793043885477,0.6721614541739259,0.459877811651357,2.4071220236238955,0.4609236394862446,0.886628358577467,-1.0037028326927884,0.8873308768671123,0.373517271571973,1
0.0053944097567808,-0.3017202680428887,1.6398361198608369,0.6094735514391586,-0.3520357854656267,-0.6688772848268426,1.545006140445604,0.8871775630215485,-1.0575435385169694,0.887345356299848,-0.2539037004446645,0.5949755692009951,-0.2547754555162357,1.603070964359795,0.6020751671269005,1.6032298369528186,0.9589461736520072,-0.5937128001689694,0.9542974253784404,-0.4223981419491715,0
1.4205279026189677,-0.3017202680428887,1.6398361198608369,-0.7397372546346359,0.1016866525745633,-0.3937157517073762,2.6449768394089066,-0.294901065830305,-1.5626025620092048,-0.2954121448113504,1.4250799837287722,0.3437572780044808,1.4239843381039812,-0.4907984386044444,0.4516545957521508,-0.4917332665090448,-0.1258210524660908,-1.0037028326927884,-0.1305606605050805,1.1694326850931176,0
-1.4097390831054062,-0.3017202680428887,-0.6098170346954884,-0.6048161740272564,0.3537546737080023,-0.4415397965064774,-0.5816038775501152,0.4880834921873215,-0.4514727103262868,0.4882485435430447,0.7880187985991349,1.8008233669442637,0.7889041380139966,0.6881195001261319,-1.8046539748690928,0.6902669687073326,0.452721468130228,-0.5937128001689694,0.4587449663946098,0.373517271571973,0
0.0053944097567808,-0.3017202680428887,-0.6098170346954884,-0.8071977949383257,0.4545818821613778,-0.4006467726927532,-0.5816038775501152,-1.427568047816968,0.3566217272612899,-1.4278633249868171,-2.3397333128161564,2.453990924055201,-2.3397997888999,-0.6118657690128032,0.1508134530026517,-0.6108153797584562,-1.319065001195999,0.6362572974024874,-1.3225652240067267,-1.2183135554703162,0
0.0053944097567808,-0.3017202680428887,-0.6098170346954884,-0.3349740128124975,-0.0243473579921561,-0.9987938837307871,-0.5816038775501152,0.8301641243309447,0.1040922155151722,0.8303315259060191,-0.2797036861352726,-0.5606285703029705,-0.2804588459610516,0.7417066791593396,-0.9522707370788452,0.7431923523737373,0.6335160058165777,1.4562373624501253,0.6328579925240643,0.373517271571973,0
0.0053944097567808,-0.3017202680428887,-0.6098170346954884,0.27217084992071,0.40416827793469,-0.3930226496088385,-0.5816038775501152,0.700933663298909,1.3667397742457608,0.7006530097161331,-1.8733489561013128,0.4944882527223894,-1.872829053539616,1.8134502598235,-1.002410927537095,1.8149313716184383,0.3442447455184179,1.0462473299263064,0.3382051790742188,1.1694326850931176,0
-1.4097390831054062,-0.3017202680428887,1.6398361198608369,0.8793157126539175,-1.1838602552059752,1.7216318530296797,0.7383609612058484,-0.6065745306722724,0.3566217272612899,-0.6061934163698691,2.185187254459773,-0.8118468614994848,2.1851466367412424,-0.4292724182329835,1.504598595375398,-0.4299869855649063,-1.1021115559723793,1.0462473299263064,-1.1082722687704758,-1.2183135554703162,0
0.0053944097567808,-0.3017202680428887,-0.6098170346954884,-1.211961036760464,0.5049954863880657,0.9779333012987292,-0.5816038775501152,1.4155020948878103,-0.2494491009293926,1.4150027670035203,0.2164498848379652,-0.7113595450208792,0.2168649871976503,1.063229753358588,-0.9522707370788452,1.0651551030110344,-0.2704566826151707,-0.1837227676451505,-0.2644937575277375,2.7612635121354066,1
1.4205279026189677,3.314328223577722,-0.6098170346954884,0.7443946320465381,0.0764798504612194,0.6764338884348303,-0.5816038775501152,-0.1333629895402608,-1.108049440866193,-0.1333139995739931,-1.0993493853830618,-0.7113595450208792,-1.099992486518348,-0.8420921678221411,0.3012340243774012,-0.8401587089795443,-1.2467471861214592,-0.5937128001689694,-1.242205365793133,1.1694326850931176,0
0.0053944097567808,-0.3017202680428887,1.6398361198608369,-0.469895093419877,-1.0830330467525997,1.1775467056775863,1.1783492407911695,-0.7320040957916013,0.1040922155151722,-0.7325181778307063,-0.5912881287064663,0.3437572780044808,-0.5909943849756393,-1.1239210353301243,0.1006732625444018,-1.1224274218670378,1.3566941565619766,-1.4136928652166074,1.356096716446411,-0.4223981419491715,0
0.0053944097567808,-0.3017202680428887,-0.6098170346954884,0.3396313902243997,0.4293750800480339,-1.2192003510657752,-0.5816038775501152,-0.9524560587286028,-0.4009668079770632,-0.9527480717049084,-0.1626114433855889,-1.9674510010034507,-0.1637161621209808,-1.5605573089340412,0.8527761194181497,-1.5590618371148783,0.7781516359656576,1.8662273949739443,0.7801843992489866,0.373517271571973,0
0.0053944097567808,-0.3017202680428887,-0.6098170346954884,1.3515394947797457,0.7822703096348484,1.5261770612420489,-0.5816038775501152,-0.0687477590242429,-1.3605789526123109,-0.0684747414790504,-0.5555650715963929,0.7959502021582066,-0.5559715798236184,-1.373994537485095,-0.300448261121597,-1.3738229942824611,-1.0659526484351094,0.6362572974024874,-1.0680923396636788,-0.4223981419491715,0
1.4205279026189677,3.314328223577722,-0.6098170346954884,1.2166184141723662,-0.982205838299224,1.008429793634388,-0.5816038775501152,-1.910281828730748,0.1545981178643957,-1.91080400596984,-0.0792576434620846,2.453990924055201,-0.07966142975613,-1.832462624769208,0.0003928816279021,-1.8325096527246376,-0.0535032373915512,0.6362572974024874,-0.0502008022914862,0.373517271571973,0
-1.4097390831054062,-0.3017202680428887,-0.6098170346954884,-0.5373556337235668,-0.528483400259034,-0.98285253546442,-0.5816038775501152,-0.074449102893303,-0.6029904173739574,-0.0740643326941318,-0.0574268863392622,-0.3094102791064563,-0.0563128929881155,-2.2492517950274924,0.1508134530026517,-2.247091824778144,-0.5958868504506003,0.6362572974024874,-0.5993265000843798,1.1694326850931176,0
-1.4097390831054062,-0.3017202680428887,-0.6098170346954884,0.2047103096170202,-0.4528629939190023,-1.1568211621973823,-0.5816038775501152,0.1346001723055777,-3.2292973395335816,0.134986378749908,1.520341469355634,1.7003360504656582,1.5197133388528392,-0.1633212334015066,0.2009536434609015,-0.1653600672328808,-1.6444951690314284,1.0462473299263064,-1.6440046568611033,1.9653480986142624,0
0.0053944097567808,-0.3017202680428887,1.6398361198608369,0.4745524708317792,-0.4780697960323462,0.8940679473756676,1.471674760514717,-0.205580011881692,2.376857821230232,-0.2059786853700499,-0.1824575862245184,0.2432699615258751,-0.1823949915353917,-0.1454588403904371,0.1508134530026517,-0.1433078240385458,-0.3789334052269808,0.6362572974024874,-0.3850335448481285,1.9653480986142624,1
-1.4097390831054062,3.314328223577722,1.6398361198608369,0.0697892290096408,0.4545818821613778,-1.2691037021604896,2.278319939754472,-0.47354317372753,0.3061158249120663,-0.473161145450935,-1.5200876135683674,0.5447319109616923,-1.5202661483426023,-1.6379610119820085,0.1508134530026517,-1.6384499126144862,-0.3789334052269808,0.6362572974024874,-0.3850335448481285,-0.4223981419491715,0
