V1,V5,V6,V20,V21,V8,V14,V15,V17,V18,V19,V22,class
214.0,12.0,16.0,75.0,13.0,2.0,0.0,0.0,2.0,1.0,0.0,19.0,0
214.0,0.0,9.0,71.0,299.0,2.0,0.0,0.0,1.0,1.0,0.0,19.0,0
229.0,1.0,14.0,1.0,46.0,2.0,0.0,0.0,2.0,0.0,0.0,19.0,0
246.0,10.0,14.0,90.0,20.0,2.0,0.0,0.0,2.0,0.0,0.0,19.0,0
226.0,2.0,4.0,64.0,105.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,0
251.0,9.0,31.0,40.0,299.0,2.0,0.0,0.0,1.0,1.0,0.0,19.0,0
80.0,3.0,39.0,402.0,304.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
316.0,1.0,16.0,66.0,299.0,2.0,0.0,0.0,1.0,1.0,0.0,19.0,0
264.0,0.0,9.0,1.0,50.0,2.0,2.0,0.0,2.0,1.0,0.0,19.0,0
200.0,8.0,12.0,292.0,35.0,2.0,2.0,0.0,1.0,0.0,0.0,19.0,0
293.0,1.0,14.0,178.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,19.0,0
230.0,6.0,9.0,5.0,40.0,2.0,2.0,0.0,0.0,0.0,0.0,19.0,0
247.0,5.0,9.0,41.0,498.0,2.0,2.0,0.0,1.0,1.0,1.0,19.0,0
237.0,12.0,14.0,16.0,65.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0
280.0,1.0,4.0,65.0,16.0,2.0,2.0,0.0,1.0,0.0,0.0,19.0,0
259.0,9.0,16.0,174.0,44.0,2.0,2.0,0.0,2.0,1.0,0.0,19.0,0
293.0,6.0,11.0,178.0,404.0,2.0,2.0,0.0,2.0,1.0,1.0,19.0,0
257.0,1.0,14.0,1.0,485.0,2.0,2.0,0.0,1.0,1.0,1.0,19.0,0
101.0,8.0,21.0,388.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,1
229.0,10.0,14.0,1.0,65.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0
274.0,7.0,16.0,45.0,232.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0
239.0,3.0,5.0,28.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,19.0,0
255.0,5.0,8.0,50.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0
196.0,1.0,9.0,275.0,50.0,2.0,2.0,0.0,2.0,1.0,0.0,19.0,0
281.0,2.0,10.0,185.0,34.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0
256.0,2.0,9.0,58.0,300.0,2.0,0.0,0.0,1.0,1.0,0.0,19.0,0
240.0,5.0,8.0,78.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0,19.0,0
243.0,0.0,13.0,3.0,139.0,2.0,2.0,0.0,2.0,1.0,0.0,19.0,0
273.0,3.0,30.0,94.0,301.0,2.0,2.0,0.0,1.0,1.0,0.0,19.0,0
817.0,4.0,22.0,23.0,65.0,0.0,1.0,0.0,1.0,1.0,1.0,19.0,0
199.0,2.0,5.0,55.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0
253.0,4.0,9.0,3.0,23.0,2.0,0.0,0.0,2.0,1.0,1.0,19.0,0
272.0,1.0,4.0,36.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,19.0,0
251.0,4.0,9.0,31.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,19.0,0
96.0,9.0,14.0,340.0,32.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0
363.0,0.0,7.0,3.0,61.0,0.0,1.0,0.0,2.0,1.0,1.0,19.0,0
376.0,4.0,18.0,7.0,338.0,0.0,1.0,0.0,1.0,1.0,0.0,19.0,0
160.0,26.0,47.0,108.0,303.0,2.0,0.0,0.0,1.0,1.0,0.0,19.0,0
246.0,22.0,29.0,58.0,27.0,2.0,0.0,0.0,2.0,1.0,1.0,19.0,0
305.0,23.0,29.0,52.0,27.0,2.0,2.0,0.0,2.0,1.0,1.0,19.0,0
235.0,9.0,22.0,55.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,19.0,0
257.0,1.0,6.0,1.0,373.0,2.0,2.0,0.0,1.0,1.0,0.0,19.0,0
322.0,0.0,9.0,82.0,336.0,2.0,0.0,0.0,1.0,1.0,0.0,19.0,0
86.0,6.0,12.0,362.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0
